computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,65,fill,fimg03.jpg,1.115194472,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_065.wav,wc32v.3_11_065.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,66,ctrl,ctrl11.jpg,0.855097065,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_066.wav,wc32v.3_11_066.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,67,trgt,trgt11.jpg,1.365963277,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_067.wav,wc32v.3_11_067.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,68,fill,ftxt36.jpg,0.85569264,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_068.wav,wc32v.3_11_068.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,69,fill,fimg24.jpg,0.855963836,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_069.wav,wc32v.3_11_069.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,70,fill,fimg12.jpg,0.85546374,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_070.wav,wc32v.3_11_070.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,71,intf,prim16.jpg,0.854842662,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_071.wav,wc32v.3_11_071.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,72,trgt,trgt16.jpg,0.854314576,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_072.wav,wc32v.3_11_072.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,73,fill,fimg33.jpg,0.855463118,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_073.wav,wc32v.3_11_073.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,74,fill,fimg30.jpg,0.984365767,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_074.wav,wc32v.3_11_074.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,75,ctrl,ctrl02.jpg,0.854694313,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_075.wav,wc32v.3_11_075.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,76,trgt,trgt02.jpg,1.244519777,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_076.wav,wc32v.3_11_076.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,77,fill,ftxt13.jpg,0.854927878,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_077.wav,wc32v.3_11_077.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,78,fill,ftxt29.jpg,0.854751227,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_078.wav,wc32v.3_11_078.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,79,intf,prim37.jpg,0.854933787,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_079.wav,wc32v.3_11_079.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,80,trgt,trgt37.jpg,0.854517973,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_080.wav,wc32v.3_11_080.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,81,fill,ftxt34.jpg,0.854228427,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_081.wav,wc32v.3_11_081.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,82,ctrl,ctrl03.jpg,0.855283357,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_082.wav,wc32v.3_11_082.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,83,trgt,trgt03.jpg,0.984667131,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_083.wav,wc32v.3_11_083.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,84,fill,fimg10.jpg,0.984044499,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_084.wav,wc32v.3_11_084.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,85,fill,fimg16.jpg,1.244516356,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_085.wav,wc32v.3_11_085.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,86,fill,ftxt23.jpg,0.855908788,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_086.wav,wc32v.3_11_086.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,87,intf,prim07.jpg,0.854377088,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_087.wav,wc32v.3_11_087.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,88,trgt,trgt07.jpg,0.984784069,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_088.wav,wc32v.3_11_088.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,89,fill,fimg35.jpg,0.853126847,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_089.wav,wc32v.3_11_089.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,90,fill,fimg29.jpg,1.115942439,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_090.wav,wc32v.3_11_090.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,91,fill,ftxt04.jpg,0.856386181,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_091.wav,wc32v.3_11_091.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,92,ctrl,ctrl09.jpg,0.854833954,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_092.wav,wc32v.3_11_092.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,93,trgt,trgt09.jpg,0.983552799,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_093.wav,wc32v.3_11_093.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,94,fill,ftxt17.jpg,0.85374668,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_094.wav,wc32v.3_11_094.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,95,intf,prim06.jpg,0.855438237,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_095.wav,wc32v.3_11_095.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,96,trgt,trgt06.jpg,0.984395002,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_096.wav,wc32v.3_11_096.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,97,fill,ftxt16.jpg,0.855513501,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_097.wav,wc32v.3_11_097.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,98,fill,fimg05.jpg,0.854103714,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_098.wav,wc32v.3_11_098.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,99,ctrl,ctrl08.jpg,0.854246776,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_099.wav,wc32v.3_11_099.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,100,trgt,trgt08.jpg,0.855214625,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_100.wav,wc32v.3_11_100.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,101,fill,ftxt07.jpg,0.854875007,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_101.wav,wc32v.3_11_101.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,102,fill,ftxt22.jpg,0.853599886,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_102.wav,wc32v.3_11_102.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,103,intf,prim25.jpg,0.855421132,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_103.wav,wc32v.3_11_103.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,104,trgt,trgt25.jpg,0.984825433,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_104.wav,wc32v.3_11_104.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,105,fill,ftxt20.jpg,0.854781705,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_105.wav,wc32v.3_11_105.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,106,fill,ftxt12.jpg,0.854460126,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_106.wav,wc32v.3_11_106.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,107,ctrl,ctrl26.jpg,0.854333547,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_107.wav,wc32v.3_11_107.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,108,trgt,trgt26.jpg,0.854624959,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_108.wav,wc32v.3_11_108.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,109,fill,fimg28.jpg,0.984572586,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_109.wav,wc32v.3_11_109.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,110,fill,ftxt14.jpg,0.855260653,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_110.wav,wc32v.3_11_110.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,111,intf,prim01.jpg,0.855119457,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_111.wav,wc32v.3_11_111.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,112,trgt,trgt01.jpg,2.775393266,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_112.wav,wc32v.3_11_112.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,113,fill,fimg22.jpg,1.494948653,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_113.wav,wc32v.3_11_113.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,114,fill,ftxt01.jpg,0.853804527,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_114.wav,wc32v.3_11_114.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,115,fill,ftxt15.jpg,0.845547027,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_115.wav,wc32v.3_11_115.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,116,ctrl,ctrl40.jpg,0.855307304,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_116.wav,wc32v.3_11_116.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,117,trgt,trgt40.jpg,0.85427881,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_117.wav,wc32v.3_11_117.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,118,fill,fimg11.jpg,0.853311895,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_118.wav,wc32v.3_11_118.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,119,intf,prim24.jpg,0.854360604,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_119.wav,wc32v.3_11_119.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,120,trgt,trgt24.jpg,1.884136556,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_120.wav,wc32v.3_11_120.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,121,fill,fimg17.jpg,3.032714329,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_121.wav,wc32v.3_11_121.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,122,ctrl,ctrl12.jpg,0.854422183,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_122.wav,wc32v.3_11_122.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,123,trgt,trgt12.jpg,1.243025708,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_123.wav,wc32v.3_11_123.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,124,fill,fimg09.jpg,1.363281167,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_124.wav,wc32v.3_11_124.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,125,fill,fimg34.jpg,1.113598082,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_125.wav,wc32v.3_11_125.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,126,fill,ftxt08.jpg,0.854611586,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_126.wav,wc32v.3_11_126.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,127,intf,prim13.jpg,0.854694935,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_127.wav,wc32v.3_11_127.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,128,trgt,trgt13.jpg,1.114664519,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_128.wav,wc32v.3_11_128.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,129,fill,fimg13.jpg,0.855213692,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_129.wav,wc32v.3_11_129.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,130,fill,fimg04.jpg,1.114073298,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_130.wav,wc32v.3_11_130.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,131,ctrl,ctrl15.jpg,0.854396059,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_131.wav,wc32v.3_11_131.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,132,trgt,trgt15.jpg,1.364054015,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_132.wav,wc32v.3_11_132.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,133,fill,ftxt28.jpg,0.853096057,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_133.wav,wc32v.3_11_133.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,134,fill,fimg02.jpg,1.494245159,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_134.wav,wc32v.3_11_134.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,135,intf,prim27.jpg,0.854776107,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_135.wav,wc32v.3_11_135.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,136,trgt,trgt27.jpg,0.855202807,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_136.wav,wc32v.3_11_136.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,137,fill,ftxt32.jpg,0.853004,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_137.wav,wc32v.3_11_137.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,138,fill,fimg06.jpg,0.854406322,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_138.wav,wc32v.3_11_138.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,139,ctrl,ctrl05.jpg,0.855360486,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_139.wav,wc32v.3_11_139.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,140,trgt,trgt05.jpg,1.244322289,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_140.wav,wc32v.3_11_140.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,141,fill,ftxt19.jpg,0.854891179,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_141.wav,wc32v.3_11_141.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,142,fill,ftxt27.jpg,0.854755581,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_142.wav,wc32v.3_11_142.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,143,intf,prim14.jpg,0.854756825,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_143.wav,wc32v.3_11_143.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,144,trgt,trgt14.jpg,1.364223202,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_144.wav,wc32v.3_11_144.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,145,fill,fimg36.jpg,0.855092089,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_145.wav,wc32v.3_11_145.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,146,fill,fimg15.jpg,3.033104641,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_146.wav,wc32v.3_11_146.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,147,ctrl,ctrl28.jpg,0.853957542,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_147.wav,wc32v.3_11_147.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,148,trgt,trgt28.jpg,1.114840859,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_148.wav,wc32v.3_11_148.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,149,fill,fimg19.jpg,0.843488483,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_149.wav,wc32v.3_11_149.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,150,fill,fimg37.jpg,0.843314321,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_150.wav,wc32v.3_11_150.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,151,intf,prim10.jpg,0.85436247,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_151.wav,wc32v.3_11_151.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,152,trgt,trgt10.jpg,0.984690145,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_152.wav,wc32v.3_11_152.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,153,fill,fimg20.jpg,0.983982609,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_153.wav,wc32v.3_11_153.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,154,fill,ftxt02.jpg,0.8546657,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_154.wav,wc32v.3_11_154.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,155,fill,ftxt37.jpg,0.855078093,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_155.wav,wc32v.3_11_155.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,156,ctrl,ctrl30.jpg,0.854946227,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_156.wav,wc32v.3_11_156.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,157,trgt,trgt30.jpg,0.854300269,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_157.wav,wc32v.3_11_157.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,158,fill,ftxt40.jpg,0.854315509,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_158.wav,wc32v.3_11_158.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,159,intf,prim39.jpg,0.854871586,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_159.wav,wc32v.3_11_159.wav,,,,
LCNL-279-1-PC,6/25/2018 10:03,wc32v.3,A1a,11,160,trgt,trgt39.jpg,0.855052902,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P11/wc32v.3_11_160.wav,wc32v.3_11_160.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,p01,prac,prac01.gif,2.1340417,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_p01.wav,wc32v.3_TEST_p01.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,p02,prac,prac02.jpg,1.624597093,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_p02.wav,wc32v.3_TEST_p02.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,p03,prac,prac03.gif,0.854457638,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_p03.wav,wc32v.3_TEST_p03.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,p04,prac,prac04.jpg,0.852939932,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_p04.wav,wc32v.3_TEST_p04.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,1,fill,fimg38.jpg,3.032837487,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_001.wav,wc32v.3_TEST_001.wav,,,,
LCNL-279-1-PC,6/25/2018 16:39,wc32v.3,A1a,TEST,2,ctrl,ctrl31.jpg,3.035119955,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_PTEST/wc32v.3_TEST_002.wav,wc32v.3_TEST_002.wav,,,,
LCNL-279-1-PC,6/25/2018 16:40,wc32v.3,A1a,12,p01,prac,prac01.gif,3.033381124,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P12/wc32v.3_12_p01.wav,wc32v.3_12_p01.wav,,,,
LCNL-279-1-PC,6/25/2018 16:40,wc32v.3,A1a,12,p02,prac,prac02.jpg,1.493650517,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P12/wc32v.3_12_p02.wav,wc32v.3_12_p02.wav,,,,
LCNL-279-1-PC,6/25/2018 16:40,wc32v.3,A1a,12,p03,prac,prac03.gif,1.244779466,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P12/wc32v.3_12_p03.wav,wc32v.3_12_p03.wav,,,,
LCNL-279-1-PC,6/25/2018 16:40,wc32v.3,A1a,12,p04,prac,prac04.jpg,0.983396675,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P12/wc32v.3_12_p04.wav,wc32v.3_12_p04.wav,,,,
LCNL-279-1-PC,6/25/2018 16:40,wc32v.3,A1a,12,1,fill,fimg38.jpg,1.4942237,C:\Users\LCNL-279-1\Desktop\wc32_v.1/Data/wc32v.3_P12/wc32v.3_12_001.wav,wc32v.3_12_001.wav,,,,
