computer,datetime,exp,cbal,participant,trial,trial_type,img,trial_duration,audio_path,audio_file,word,error,word_onset,word_duration,
LCNL-279-1-PC,2018-09-12 13:04,wc32v.33,A1a,32,152,intf,trgt10.jpg,1.1097979088,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P32/wc32v.33_32_152.wav,wc32v.33_32_152.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:04,wc32v.33,A1a,32,157,ctrl,trgt30.jpg,0.98429547985,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P32/wc32v.33_32_157.wav,wc32v.33_32_157.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:04,wc32v.33,A1a,32,160,intf,trgt39.jpg,0.984511006475,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P32/wc32v.33_32_160.wav,wc32v.33_32_160.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,003,ctrl,trgt31.jpg,1.11446236526,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_003.wav,wc32v.33_33_003.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,008,intf,trgt34.jpg,0.985915817104,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_008.wav,wc32v.33_33_008.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,011,ctrl,trgt23.jpg,1.75581548682,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_011.wav,wc32v.33_33_011.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,016,intf,trgt35.jpg,0.855973477474,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_016.wav,wc32v.33_33_016.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,020,ctrl,trgt17.jpg,1.11596825259,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_020.wav,wc32v.33_33_020.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,024,intf,trgt33.jpg,0.856080463273,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_024.wav,wc32v.33_33_024.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:16,wc32v.33,A1a,33,027,ctrl,trgt29.jpg,0.985883783566,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_027.wav,wc32v.33_33_027.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,032,intf,trgt18.jpg,1.11650193756,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_032.wav,wc32v.33_33_032.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,035,ctrl,trgt04.jpg,0.855361730184,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_035.wav,wc32v.33_33_035.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,040,intf,trgt22.jpg,0.855787185341,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_040.wav,wc32v.33_33_040.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,045,ctrl,trgt20.jpg,0.986036176129,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_045.wav,wc32v.33_33_045.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,048,intf,trgt32.jpg,2.00585436247,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_048.wav,wc32v.33_33_048.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,051,ctrl,trgt21.jpg,0.98622651133,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_051.wav,wc32v.33_33_051.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:17,wc32v.33,A1a,33,056,intf,trgt19.jpg,1.24601913304,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_056.wav,wc32v.33_33_056.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,061,ctrl,trgt38.jpg,0.854770198235,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_061.wav,wc32v.33_33_061.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,064,intf,trgt36.jpg,1.4961531763,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_064.wav,wc32v.33_33_064.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,067,ctrl,trgt11.jpg,1.36554559648,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_067.wav,wc32v.33_33_067.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,072,intf,trgt16.jpg,1.11474475801,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_072.wav,wc32v.33_33_072.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,076,ctrl,trgt02.jpg,1.88548414184,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_076.wav,wc32v.33_33_076.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,080,intf,trgt37.jpg,2.13488825582,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_080.wav,wc32v.33_33_080.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,083,ctrl,trgt03.jpg,1.11527750997,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_083.wav,wc32v.33_33_083.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:18,wc32v.33,A1a,33,088,intf,trgt07.jpg,1.62646592316,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_088.wav,wc32v.33_33_088.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,093,ctrl,trgt09.jpg,0.979907196039,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_093.wav,wc32v.33_33_093.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,096,intf,trgt06.jpg,0.985196150999,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_096.wav,wc32v.33_33_096.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,100,ctrl,trgt08.jpg,1.11374456518,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_100.wav,wc32v.33_33_100.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,104,intf,trgt25.jpg,0.853519957206,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_104.wav,wc32v.33_33_104.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,108,ctrl,trgt26.jpg,0.984043254608,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_108.wav,wc32v.33_33_108.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,112,intf,trgt01.jpg,1.62382424472,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_112.wav,wc32v.33_33_112.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,117,ctrl,trgt40.jpg,1.11570483116,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_117.wav,wc32v.33_33_117.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:19,wc32v.33,A1a,33,120,intf,trgt24.jpg,1.11373616804,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_120.wav,wc32v.33_33_120.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,123,ctrl,trgt12.jpg,1.24585803233,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_123.wav,wc32v.33_33_123.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,128,intf,trgt13.jpg,1.49384365145,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_128.wav,wc32v.33_33_128.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,132,ctrl,trgt15.jpg,1.24474929868,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_132.wav,wc32v.33_33_132.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,136,intf,trgt27.jpg,1.49485037538,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_136.wav,wc32v.33_33_136.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,140,ctrl,trgt05.jpg,1.23351796677,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_140.wav,wc32v.33_33_140.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,144,intf,trgt14.jpg,2.00060490517,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_144.wav,wc32v.33_33_144.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:20,wc32v.33,A1a,33,148,ctrl,trgt28.jpg,1.62461544203,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_148.wav,wc32v.33_33_148.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:21,wc32v.33,A1a,33,152,intf,trgt10.jpg,1.24524628504,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_152.wav,wc32v.33_33_152.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:21,wc32v.33,A1a,33,157,ctrl,trgt30.jpg,1.11592937693,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_157.wav,wc32v.33_33_157.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:21,wc32v.33,A1a,33,160,intf,trgt39.jpg,0.855081825476,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P33/wc32v.33_33_160.wav,wc32v.33_33_160.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,003,ctrl,trgt31.jpg,0.984501987323,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_003.wav,wc32v.33_34_003.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,008,intf,trgt34.jpg,0.856582114711,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_008.wav,wc32v.33_34_008.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,011,ctrl,trgt23.jpg,1.88597864016,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_011.wav,wc32v.33_34_011.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,016,intf,trgt35.jpg,0.85507311733,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_016.wav,wc32v.33_34_016.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,020,ctrl,trgt17.jpg,0.982831267222,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_020.wav,wc32v.33_34_020.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:40,wc32v.33,A1a,34,024,intf,trgt33.jpg,0.979744851308,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_024.wav,wc32v.33_34_024.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,027,ctrl,trgt29.jpg,1.11606062114,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_027.wav,wc32v.33_34_027.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,032,intf,trgt18.jpg,1.11504518906,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_032.wav,wc32v.33_34_032.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,035,ctrl,trgt04.jpg,1.3652081558,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_035.wav,wc32v.33_34_035.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,040,intf,trgt22.jpg,1.11469157611,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_040.wav,wc32v.33_34_040.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,045,ctrl,trgt20.jpg,0.984795887267,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_045.wav,wc32v.33_34_045.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,048,intf,trgt32.jpg,0.984370121105,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_048.wav,wc32v.33_34_048.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,051,ctrl,trgt21.jpg,0.985624094197,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_051.wav,wc32v.33_34_051.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:41,wc32v.33,A1a,34,056,intf,trgt19.jpg,0.979997698562,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_056.wav,wc32v.33_34_056.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,061,ctrl,trgt38.jpg,0.985363160809,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_061.wav,wc32v.33_34_061.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,064,intf,trgt36.jpg,0.855933668804,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_064.wav,wc32v.33_34_064.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,067,ctrl,trgt11.jpg,1.49408125945,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_067.wav,wc32v.33_34_067.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,072,intf,trgt16.jpg,0.983318923424,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_072.wav,wc32v.33_34_072.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,076,ctrl,trgt02.jpg,1.49469269573,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_076.wav,wc32v.33_34_076.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,080,intf,trgt37.jpg,0.854484384427,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_080.wav,wc32v.33_34_080.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:42,wc32v.33,A1a,34,083,ctrl,trgt03.jpg,1.75358278026,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_083.wav,wc32v.33_34_083.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,088,intf,trgt07.jpg,1.49555138117,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_088.wav,wc32v.33_34_088.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,093,ctrl,trgt09.jpg,1.24502578233,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_093.wav,wc32v.33_34_093.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,096,intf,trgt06.jpg,1.11430686264,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_096.wav,wc32v.33_34_096.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,100,ctrl,trgt08.jpg,0.985228806548,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_100.wav,wc32v.33_34_100.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,104,intf,trgt25.jpg,0.854294049226,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_104.wav,wc32v.33_34_104.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,108,ctrl,trgt26.jpg,0.855472137042,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_108.wav,wc32v.33_34_108.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,112,intf,trgt01.jpg,1.49453781513,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_112.wav,wc32v.33_34_112.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:43,wc32v.33,A1a,34,117,ctrl,trgt40.jpg,0.980736957995,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_117.wav,wc32v.33_34_117.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,120,intf,trgt24.jpg,2.00296574588,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_120.wav,wc32v.33_34_120.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,123,ctrl,trgt12.jpg,1.99988181801,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_123.wav,wc32v.33_34_123.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,128,intf,trgt13.jpg,1.11011264609,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_128.wav,wc32v.33_34_128.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,132,ctrl,trgt15.jpg,1.23504873452,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_132.wav,wc32v.33_34_132.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,136,intf,trgt27.jpg,0.984527178747,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_136.wav,wc32v.33_34_136.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,140,ctrl,trgt05.jpg,1.11484707873,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_140.wav,wc32v.33_34_140.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,144,intf,trgt14.jpg,1.49438262352,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_144.wav,wc32v.33_34_144.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:44,wc32v.33,A1a,34,148,ctrl,trgt28.jpg,1.24522762473,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_148.wav,wc32v.33_34_148.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:45,wc32v.33,A1a,34,152,intf,trgt10.jpg,1.23370954599,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_152.wav,wc32v.33_34_152.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:45,wc32v.33,A1a,34,157,ctrl,trgt30.jpg,0.984944858773,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_157.wav,wc32v.33_34_157.wav,,,,,
LCNL-279-1-PC,2018-09-12 13:45,wc32v.33,A1a,34,160,intf,trgt39.jpg,0.984313829158,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P34/wc32v.33_34_160.wav,wc32v.33_34_160.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:05,wc32v.33,A1a,35,003,ctrl,trgt31.jpg,1.36443717383,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_003.wav,wc32v.33_35_003.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:05,wc32v.33,A1a,35,008,intf,trgt34.jpg,1.11518949549,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_008.wav,wc32v.33_35_008.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:05,wc32v.33,A1a,35,011,ctrl,trgt23.jpg,1.62524616064,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_011.wav,wc32v.33_35_011.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:05,wc32v.33,A1a,35,016,intf,trgt35.jpg,0.985133016937,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_016.wav,wc32v.33_35_016.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,020,ctrl,trgt17.jpg,1.1144707624,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_020.wav,wc32v.33_35_020.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,024,intf,trgt33.jpg,1.62635085122,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_024.wav,wc32v.33_35_024.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,027,ctrl,trgt29.jpg,1.11652930602,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_027.wav,wc32v.33_35_027.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,032,intf,trgt18.jpg,1.24556848646,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_032.wav,wc32v.33_35_032.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,035,ctrl,trgt04.jpg,0.985136749,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_035.wav,wc32v.33_35_035.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,040,intf,trgt22.jpg,1.11471521251,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_040.wav,wc32v.33_35_040.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,045,ctrl,trgt20.jpg,0.981507317954,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_045.wav,wc32v.33_35_045.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:06,wc32v.33,A1a,35,048,intf,trgt32.jpg,0.985967132967,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_048.wav,wc32v.33_35_048.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,051,ctrl,trgt21.jpg,1.11633523876,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_051.wav,wc32v.33_35_051.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,056,intf,trgt19.jpg,1.24661190901,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_056.wav,wc32v.33_35_056.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,061,ctrl,trgt38.jpg,0.983916053468,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_061.wav,wc32v.33_35_061.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,064,intf,trgt36.jpg,1.11516772512,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_064.wav,wc32v.33_35_064.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,067,ctrl,trgt11.jpg,1.24598647749,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_067.wav,wc32v.33_35_067.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,072,intf,trgt16.jpg,1.1138288476,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_072.wav,wc32v.33_35_072.wav,,,,,
LCNL-279-1-PC,2018-09-12 14:07,wc32v.33,A1a,35,076,ctrl,trgt02.jpg,1.36608612357,C:\Users\LCNL-279-1\Desktop\koranda_wc32_pilot/Data/wc32v.33_P35/wc32v.33_35_076.wav,wc32v.33_35_076.wav,,,,,
